station_id,country_iso,town,postcode,lat,lon,fuel,price_eur,raw_line,ocr_text_path,response_path,scraped_at
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,DIESEL,1.494,DIESEL 1.494 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-08-29_13-06-48.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-08-29_13-06-48.json,2025-08-29T03:08:12Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,SUPER 95,1.509,SUPER 95 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-08-29_13-06-48.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-08-29_13-06-48.json,2025-08-29T03:08:12Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-08-29_13-06-48.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-08-29_13-06-48.json,2025-08-29T03:08:12Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Diesel,1.759,MaxxMotion Diesel 1.759 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.3542.8_2025-08-29_13-06-48.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.3542.8_2025-08-29_13-06-48.json,2025-08-29T03:08:12Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,DIESEL,1.494,2025-08-29T03:09:53Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,SUPER 95,1.509,2025-08-29T03:09:53Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Super 100plus,1.769,2025-08-29T03:09:53Z
AT.3542.8,AUT,Unterweissenbach,4273,48.43733,14.78153,MaxxMotion Diesel,1.759,2025-08-29T03:09:53Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,DIESEL,1.469,DIESEL 1.469 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-02_11-07-00.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-02_11-07-00.json,2025-09-02T01:07:02Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,SUPER 95,1.459,SUPER 95 1.459 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-02_11-07-00.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-02_11-07-00.json,2025-09-02T01:07:02Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,MaxxMotion Super 100plus,1.719,MaxxMotion Super 100plus 1.719 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-02_11-07-00.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-02_11-07-00.json,2025-09-02T01:07:02Z
AT.1005.8,AUT,Graz,8041,47.04195,15.4642,MaxxMotion Diesel,1.729,MaxxMotion Diesel 1.729 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1005.8_2025-09-02_11-07-00.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1005.8_2025-09-02_11-07-00.json,2025-09-02T01:07:02Z
AT.1102.8,AUT,Graz,8054,47.02883,15.40058,DIESEL,1.428,DIESEL 1.428 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1102.8_2025-09-02_11-07-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1102.8_2025-09-02_11-07-02.json,2025-09-02T01:07:03Z
AT.1102.8,AUT,Graz,8054,47.02883,15.40058,SUPER 95,1.418,SUPER 95 1.418 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1102.8_2025-09-02_11-07-02.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1102.8_2025-09-02_11-07-02.json,2025-09-02T01:07:03Z
AT.1103.8,AUT,Sankt Margarethen an der Raab,8321,47.04704,15.74609,DIESEL,1.469,DIESEL 1.469 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1103.8_2025-09-02_11-07-03.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1103.8_2025-09-02_11-07-03.json,2025-09-02T01:07:04Z
AT.1103.8,AUT,Sankt Margarethen an der Raab,8321,47.04704,15.74609,SUPER 95,1.469,SUPER 95 1.469 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1103.8_2025-09-02_11-07-03.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1103.8_2025-09-02_11-07-03.json,2025-09-02T01:07:04Z
AT.1104.8,AUT,Seiersberg,8055,47.0138,15.4099,DIESEL,1.428,DIESEL 1.428 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1104.8_2025-09-02_11-07-04.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1104.8_2025-09-02_11-07-04.json,2025-09-02T01:07:04Z
AT.1104.8,AUT,Seiersberg,8055,47.0138,15.4099,SUPER 95,1.418,SUPER 95 1.418 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1104.8_2025-09-02_11-07-04.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1104.8_2025-09-02_11-07-04.json,2025-09-02T01:07:04Z
AT.1105.8,AUT,Graz,8055,47.0303,15.4375,DIESEL,1.428,DIESEL 1.428 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1105.8_2025-09-02_11-07-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1105.8_2025-09-02_11-07-05.json,2025-09-02T01:07:05Z
AT.1105.8,AUT,Graz,8055,47.0303,15.4375,SUPER 95,1.418,SUPER 95 1.418 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1105.8_2025-09-02_11-07-05.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1105.8_2025-09-02_11-07-05.json,2025-09-02T01:07:05Z
AT.1106.8,AUT,Hartberg,8230,47.2854,15.9916,DIESEL,1.472,DIESEL 1.472 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1106.8_2025-09-02_11-07-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1106.8_2025-09-02_11-07-06.json,2025-09-02T01:07:06Z
AT.1106.8,AUT,Hartberg,8230,47.2854,15.9916,SUPER 95,1.474,SUPER 95 1.474 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1106.8_2025-09-02_11-07-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1106.8_2025-09-02_11-07-06.json,2025-09-02T01:07:06Z
AT.1107.8,AUT,Liezen,8940,47.56162,14.24845,DIESEL,1.474,DIESEL 1.474 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1107.8_2025-09-02_11-07-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1107.8_2025-09-02_11-07-06.json,2025-09-02T01:07:07Z
AT.1107.8,AUT,Liezen,8940,47.56162,14.24845,SUPER 95,1.464,SUPER 95 1.464 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1107.8_2025-09-02_11-07-06.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1107.8_2025-09-02_11-07-06.json,2025-09-02T01:07:07Z
AT.1108.8,AUT,Leoben,8700,47.38282,15.1063,DIESEL,1.444,DIESEL 1.444 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1108.8_2025-09-02_11-07-07.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1108.8_2025-09-02_11-07-07.json,2025-09-02T01:07:08Z
AT.1108.8,AUT,Leoben,8700,47.38282,15.1063,SUPER 95,1.442,SUPER 95 1.442 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1108.8_2025-09-02_11-07-07.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1108.8_2025-09-02_11-07-07.json,2025-09-02T01:07:08Z
AT.1109.8,AUT,Scheifling,8811,47.1541,14.415,DIESEL,1.467,DIESEL 1.467 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1109.8_2025-09-02_11-07-08.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1109.8_2025-09-02_11-07-08.json,2025-09-02T01:07:08Z
AT.1109.8,AUT,Scheifling,8811,47.1541,14.415,SUPER 95,1.462,SUPER 95 1.462 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1109.8_2025-09-02_11-07-08.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1109.8_2025-09-02_11-07-08.json,2025-09-02T01:07:08Z
AT.1110.8,AUT,Zeltweg,8740,47.1951,14.7412,DIESEL,1.462,DIESEL 1.462 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1110.8_2025-09-02_11-07-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1110.8_2025-09-02_11-07-09.json,2025-09-02T01:07:09Z
AT.1110.8,AUT,Zeltweg,8740,47.1951,14.7412,SUPER 95,1.457,SUPER 95 1.457 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1110.8_2025-09-02_11-07-09.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1110.8_2025-09-02_11-07-09.json,2025-09-02T01:07:09Z
AT.1111.8,AUT,Leibnitz,8430,46.7977,15.5567,DIESEL,1.444,DIESEL 1.444 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1111.8_2025-09-02_11-07-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1111.8_2025-09-02_11-07-10.json,2025-09-02T01:07:10Z
AT.1111.8,AUT,Leibnitz,8430,46.7977,15.5567,SUPER 95,1.434,SUPER 95 1.434 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1111.8_2025-09-02_11-07-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1111.8_2025-09-02_11-07-10.json,2025-09-02T01:07:10Z
AT.1112.8,AUT,Feldbach,8330,46.9523,15.8702,DIESEL,1.457,DIESEL 1.457 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1112.8_2025-09-02_11-07-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1112.8_2025-09-02_11-07-10.json,2025-09-02T01:07:11Z
AT.1112.8,AUT,Feldbach,8330,46.9523,15.8702,SUPER 95,1.447,SUPER 95 1.447 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1112.8_2025-09-02_11-07-10.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1112.8_2025-09-02_11-07-10.json,2025-09-02T01:07:11Z
AT.1113.8,AUT,Graz Karlau,8020,47.05646,15.42804,DIESEL,1.426,DIESEL 1.426 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1113.8_2025-09-02_11-07-11.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1113.8_2025-09-02_11-07-11.json,2025-09-02T01:07:12Z
AT.1113.8,AUT,Graz Karlau,8020,47.05646,15.42804,SUPER 95,1.416,SUPER 95 1.416 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1113.8_2025-09-02_11-07-11.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1113.8_2025-09-02_11-07-11.json,2025-09-02T01:07:12Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,DIESEL,1.451,DIESEL 1.451 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-02_11-07-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-02_11-07-12.json,2025-09-02T01:07:13Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,Diesel Plus,1.669,Diesel Plus 1.669 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-02_11-07-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-02_11-07-12.json,2025-09-02T01:07:13Z
AT.1115.8,AUT,Straß in der Steiermark,8471,46.70673,15.63392,SUPER 95,1.452,SUPER 95 1.452 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1115.8_2025-09-02_11-07-12.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1115.8_2025-09-02_11-07-12.json,2025-09-02T01:07:13Z
AT.1124.8,AUT,Schladming,8970,47.39045,13.65741,DIESEL,1.472,DIESEL 1.472 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1124.8_2025-09-02_11-07-13.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1124.8_2025-09-02_11-07-13.json,2025-09-02T01:07:13Z
AT.1124.8,AUT,Schladming,8970,47.39045,13.65741,SUPER 95,1.472,SUPER 95 1.472 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1124.8_2025-09-02_11-07-13.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1124.8_2025-09-02_11-07-13.json,2025-09-02T01:07:13Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,DIESEL,1.457,DIESEL 1.457 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-02_11-07-14.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-02_11-07-14.json,2025-09-02T01:07:14Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,Diesel Plus,1.669,Diesel Plus 1.669 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-02_11-07-14.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-02_11-07-14.json,2025-09-02T01:07:14Z
AT.1171.8,AUT,Lieboch,8501,46.96186,15.3529,SUPER 95,1.462,SUPER 95 1.462 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1171.8_2025-09-02_11-07-14.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1171.8_2025-09-02_11-07-14.json,2025-09-02T01:07:14Z
AT.1210.8,AUT,Mürzzuschlag,8680,47.58709,15.65981,DIESEL,1.494,DIESEL 1.494 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1210.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1210.8_2025-09-02_11-07-15.json,2025-09-02T01:07:15Z
AT.1210.8,AUT,Mürzzuschlag,8680,47.58709,15.65981,SUPER 95,1.484,SUPER 95 1.484 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1210.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1210.8_2025-09-02_11-07-15.json,2025-09-02T01:07:15Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,DIESEL,1.524,DIESEL 1.524 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-02_11-07-15.json,2025-09-02T01:07:16Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,SUPER 95,1.509,SUPER 95 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-02_11-07-15.json,2025-09-02T01:07:16Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-02_11-07-15.json,2025-09-02T01:07:16Z
AT.1361.8,AUT,Neuberg,8692,47.65921,15.58941,MaxxMotion Diesel,1.789,MaxxMotion Diesel 1.789 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1361.8_2025-09-02_11-07-15.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1361.8_2025-09-02_11-07-15.json,2025-09-02T01:07:16Z
AT.1500.8,AUT,Knittelfeld,8720,47.21001,14.80875,DIESEL,1.462,DIESEL 1.462 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1500.8_2025-09-02_11-07-16.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1500.8_2025-09-02_11-07-16.json,2025-09-02T01:07:17Z
AT.1500.8,AUT,Knittelfeld,8720,47.21001,14.80875,SUPER 95,1.457,SUPER 95 1.457 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1500.8_2025-09-02_11-07-16.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1500.8_2025-09-02_11-07-16.json,2025-09-02T01:07:17Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,DIESEL,1.929,DIESEL 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-02_11-07-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-02_11-07-17.json,2025-09-02T01:07:17Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,OMV AdBlue,1.399,OMV AdBlue 1.399 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-02_11-07-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-02_11-07-17.json,2025-09-02T01:07:17Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,SUPER 95,1.929,SUPER 95 1.929 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-02_11-07-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-02_11-07-17.json,2025-09-02T01:07:17Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,MaxxMotion Super 100plus,2.189,MaxxMotion Super 100plus 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-02_11-07-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-02_11-07-17.json,2025-09-02T01:07:17Z
AT.1502.8,AUT,Kapfenberg,8605,47.45024,15.33985,MaxxMotion Diesel,2.189,MaxxMotion Diesel 2.189 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1502.8_2025-09-02_11-07-17.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1502.8_2025-09-02_11-07-17.json,2025-09-02T01:07:17Z
AT.1505.8,AUT,Bad Mitterndorf,8983,47.5605,13.92111,DIESEL,1.529,DIESEL 1.529 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1505.8_2025-09-02_11-07-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1505.8_2025-09-02_11-07-18.json,2025-09-02T01:07:18Z
AT.1505.8,AUT,Bad Mitterndorf,8983,47.5605,13.92111,SUPER 95,1.514,SUPER 95 1.514 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1505.8_2025-09-02_11-07-18.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1505.8_2025-09-02_11-07-18.json,2025-09-02T01:07:18Z
AT.1509.8,AUT,Fürstenfeld,8280,47.04909,16.08948,DIESEL,1.448,DIESEL 1.448 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1509.8_2025-09-02_11-07-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1509.8_2025-09-02_11-07-19.json,2025-09-02T01:07:19Z
AT.1509.8,AUT,Fürstenfeld,8280,47.04909,16.08948,SUPER 95,1.437,SUPER 95 1.437 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1509.8_2025-09-02_11-07-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1509.8_2025-09-02_11-07-19.json,2025-09-02T01:07:19Z
AT.1521.8,AUT,Stegersbach,7551,47.16113,16.16488,DIESEL,1.483,DIESEL 1.483 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1521.8_2025-09-02_11-07-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1521.8_2025-09-02_11-07-19.json,2025-09-02T01:07:20Z
AT.1521.8,AUT,Stegersbach,7551,47.16113,16.16488,SUPER 95,1.473,SUPER 95 1.473 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1521.8_2025-09-02_11-07-19.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1521.8_2025-09-02_11-07-19.json,2025-09-02T01:07:20Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,DIESEL,1.519,DIESEL 1.519 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-02_11-07-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-02_11-07-20.json,2025-09-02T01:07:21Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,SUPER 95,1.509,SUPER 95 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-02_11-07-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-02_11-07-20.json,2025-09-02T01:07:21Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,MaxxMotion Super 100plus,1.769,MaxxMotion Super 100plus 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-02_11-07-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-02_11-07-20.json,2025-09-02T01:07:21Z
AT.1537.8,AUT,Landscha an der Mur,8424,46.76379,15.58034,MaxxMotion Diesel,1.779,MaxxMotion Diesel 1.779 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1537.8_2025-09-02_11-07-20.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1537.8_2025-09-02_11-07-20.json,2025-09-02T01:07:21Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-02_11-07-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-02_11-07-21.json,2025-09-02T01:07:22Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,OMV AdBlue,1.399,OMV AdBlue 1.399 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-02_11-07-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-02_11-07-21.json,2025-09-02T01:07:22Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,SUPER 95,1.529,SUPER 95 1.529 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-02_11-07-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-02_11-07-21.json,2025-09-02T01:07:22Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,Maxx Motion 100+,1.789,Maxx Motion 100+ 1.789 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-02_11-07-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-02_11-07-21.json,2025-09-02T01:07:22Z
AT.1560.8,AUT,Neumarkt,8820,47.06752,14.43023,MaxxMotion Diesel,1.809,MaxxMotion Diesel 1.809 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1560.8_2025-09-02_11-07-21.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1560.8_2025-09-02_11-07-21.json,2025-09-02T01:07:22Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,DIESEL,1.509,DIESEL 1.509 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-02_11-07-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-02_11-07-22.json,2025-09-02T01:07:22Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,SUPER 95,1.499,SUPER 95 1.499 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-02_11-07-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-02_11-07-22.json,2025-09-02T01:07:22Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,MaxxMotion Super 100plus,1.759,MaxxMotion Super 100plus 1.759 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-02_11-07-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-02_11-07-22.json,2025-09-02T01:07:22Z
AT.1561.8,AUT,Kapfenberg,8605,47.44692,15.30208,MaxxMotion Diesel,1.769,MaxxMotion Diesel 1.769 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1561.8_2025-09-02_11-07-22.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1561.8_2025-09-02_11-07-22.json,2025-09-02T01:07:22Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,DIESEL,1.549,DIESEL 1.549 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-02_11-07-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-02_11-07-23.json,2025-09-02T01:07:23Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,SUPER 95,1.534,SUPER 95 1.534 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-02_11-07-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-02_11-07-23.json,2025-09-02T01:07:23Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,MaxxMotion Super 100plus,1.799,MaxxMotion Super 100plus 1.799 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-02_11-07-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-02_11-07-23.json,2025-09-02T01:07:23Z
AT.1562.8,AUT,Murau,8850,47.11225,14.1823,MaxxMotion Diesel,1.809,MaxxMotion Diesel 1.809 EUR,~/Desktop/MBAT-Internship-Project/data_OMV_at/prices_AT.1562.8_2025-09-02_11-07-23.png,~/Desktop/MBAT-Internship-Project/data_OMV_at/response_AT.1562.8_2025-09-02_11-07-23.json,2025-09-02T01:07:23Z
