"unique_coord_key","lat_rounded","lon_rounded","source_count","sources","station_ids","station_names"
"46.7871017456055,14.8506002426147",46.7871017456055,14.8506002426147,2,"ARBÖ;ÖAMTC","INFT-AJJKPA;1201358","GUTSCHE;Tankstelle Gutsche"
"46.7872009277344,13.5178003311157",46.7872009277344,13.5178003311157,1,"ARBÖ","INFT-CCRE4H","Diskont Tankstelle"
"46.7915000915527,13.5104999542236",46.7915000915527,13.5104999542236,3,"ARBÖ;ÖAMTC;JET","INFT-ATSMQC;1099205;2d70e279c9","JET TANKSTELLE;JET;JET Tankstelle"
"46.7915992736816,13.5095996856689",46.7915992736816,13.5095996856689,1,"ARBÖ","INFT-AJJU69","OMV - Spittal an der Drau Villacher Stra<U+00DF>e 50"
"46.7919006347656,13.5082998275757",46.7919006347656,13.5082998275757,1,"ARBÖ","INFT-CCAJSH","eni24"
"46.7941017150879,15.5383996963501",46.7941017150879,15.5383996963501,2,"ARBÖ;ÖAMTC","INFT-AJJKN7;1000810","SOCAR Kaindorf;SOCAR"
"46.7976989746094,15.5566997528076",46.7976989746094,15.5566997528076,1,"ARBÖ","INFT-CCSFT4","Diskont Tankstelle"
"46.7984008789062,13.6962003707886",46.7984008789062,13.6962003707886,1,"ARBÖ","INFT-AJJKS2","Turm<U+00F6>l Quick"
"46.7984008789062,13.7103996276855",46.7984008789062,13.7103996276855,1,"ARBÖ","INFT-CCDSMJ","eni"
"46.7994003295898,13.6877002716064",46.7994003295898,13.6877002716064,1,"ARBÖ","INFT-CUJJQX","BACHER HERBERT"
"46.8008003234863,13.4916000366211",46.8008003234863,13.4916000366211,1,"ARBÖ","INFT-CCHHT8","eni"
"46.8009986877441,14.4024000167847",46.8009986877441,14.4024000167847,1,"ARBÖ","INFT-AJJKRU","Steindorfer Mail"
"46.8042984008789,15.555700302124",46.8042984008789,15.555700302124,1,"ARBÖ","INFT-AJJKN6","Hirschmugl"
"46.8045997619629,15.5574998855591",46.8045997619629,15.5574998855591,2,"ARBÖ;JET","INFT-ATSMQ6;495d2c2e05","JET TANKSTELLE;JET Tankstelle"
"46.8055000305176,15.5600996017456",46.8055000305176,15.5600996017456,1,"ARBÖ","INFT-CFV9VP","eni"
"46.8063011169434,13.484299659729",46.8063011169434,13.484299659729,1,"ARBÖ","INFT-AJJKRX","F. LEITNER"
"46.8143997192383,15.5490999221802",46.8143997192383,15.5490999221802,2,"ARBÖ;ÖAMTC","INFT-BLKG9F;1003000","S1 Tankstelle Sunko GmbH;Tankstelle Sunko"
"46.8144989013672,13.8006000518799",46.8144989013672,13.8006000518799,1,"ARBÖ","INFT-AY6EAV","Hans MAIER"
"46.8153991699219,15.2180004119873",46.8153991699219,15.2180004119873,1,"ARBÖ","INFT-AY92H5","EMSI OIL"
"46.8160018920898,15.4619998931885",46.8160018920898,15.4619998931885,1,"ARBÖ","INFT-CWBRF5","M3 Oberjahring"
"46.8166007995605,13.5101003646851",46.8166007995605,13.5101003646851,2,"ARBÖ;ÖAMTC","INFT-C4JMDB;1210947","BP;BP LM Energy"
"46.8171005249023,13.5110998153687",46.8171005249023,13.5110998153687,1,"ARBÖ","INFT-AW6U3E","OMV - Seeboden Hauptstra<U+00DF>e 39"
"46.817699432373,13.8600997924805",46.817699432373,13.8600997924805,2,"ARBÖ;ÖAMTC","INFT-B33FQH;1210080","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"46.8186988830566,15.227499961853",46.8186988830566,15.227499961853,1,"ARBÖ","INFT-AMBF5Y","Turm<U+00F6>l Quick"
"46.8194007873535,14.8353996276855",46.8194007873535,14.8353996276855,2,"ARBÖ;ÖAMTC","INFT-CCASLK;1208697","eni;Eni"
"46.8204002380371,15.237099647522",46.8204002380371,15.237099647522,1,"ARBÖ","INFT-CEQEDH","F. LEITNER"
"46.8210983276367,15.2333002090454",46.8210983276367,15.2333002090454,3,"ARBÖ;ÖAMTC;JET","INFT-B39K55;1210092;1597f5a864","JET TANKSTELLE;JET;JET Tankstelle"
"46.8218994140625,15.3191995620728",46.8218994140625,15.3191995620728,1,"ARBÖ","INFT-AJKTMU","LAGERHAUS Genol Gro<U+00DF> St. Florian "
"46.8224983215332,15.2856998443604",46.8224983215332,15.2856998443604,2,"ARBÖ;ÖAMTC","INFT-BB3E5U;1139145","Diskonttankstelle Zmugg Silvia e.U.;Tankstelle Zmugg"
"46.8242988586426,15.3179998397827",46.8242988586426,15.3179998397827,2,"ARBÖ;ÖAMTC","INFT-AJJKWK;1201356","Treibstoffparadies;Treibstoffparadies Kohlhammer"
"46.8265991210938,14.8396997451782",46.8265991210938,14.8396997451782,2,"ARBÖ;JET","INFT-ATSHWQ;3f2b4d43e7","JET TANKSTELLE;JET Tankstelle"
"46.8272018432617,15.2361001968384",46.8272018432617,15.2361001968384,1,"ARBÖ","INFT-AJJKWL","Diesel-Kl<U+00F6>sch"
"46.8274002075195,12.8157997131348",46.8274002075195,12.8157997131348,1,"ARBÖ","INFT-CCQKMZ","Diskont Tankstelle"
"46.8275985717773,12.766900062561",46.8275985717773,12.766900062561,2,"ARBÖ;ÖAMTC","INFT-AJKA7P;1201324","Gutmann ENI Tankstelle;Eni Gutmann"
"46.8278007507324,14.8390998840332",46.8278007507324,14.8390998840332,1,"ARBÖ","INFT-AK39SQ","OMV - Wolfsberg Klagenfurter Stra<U+00DF>e 16"
"46.8286018371582,12.7566003799438",46.8286018371582,12.7566003799438,1,"ARBÖ","INFT-AKMC23","BP"
"46.8287010192871,12.808500289917",46.8287010192871,12.808500289917,2,"ARBÖ;ÖAMTC","INFT-C5HCNH;1210953","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"46.8287010192871,15.2382001876831",46.8287010192871,15.2382001876831,1,"ARBÖ","INFT-AJJU7G","Treibstoffparadies"
"46.8303985595703,12.7910995483398",46.8303985595703,12.7910995483398,2,"ARBÖ;ÖAMTC","INFT-AJJKYN;1201119","Lagerhaus Tankstelle Lienz;Lagerhaus"
"46.8310012817383,12.7755002975464",46.8310012817383,12.7755002975464,1,"ARBÖ","INFT-AJKF25","OMV - Lienz Tiroler Stra<U+00DF>e 10"
"46.8310012817383,12.7839002609253",46.8310012817383,12.7839002609253,2,"ARBÖ;JET","INFT-ATSHXU;579dd833ff","JET TANKSTELLE;JET Tankstelle"
"46.8311996459961,12.7831001281738",46.8311996459961,12.7831001281738,1,"ARBÖ","INFT-CCAKU7","eni"
"46.8316993713379,12.7536001205444",46.8316993713379,12.7536001205444,1,"ARBÖ","INFT-AJKF26","OMV Fast Lane - Lienz Iseltaler Stra<U+00DF>e 30"
"46.8334007263184,13.4034004211426",46.8334007263184,13.4034004211426,2,"ARBÖ;ÖAMTC","INFT-AJJKS3;1208666","Lagerhaus;Lagerhaus"
"46.8353996276855,14.5387001037598",46.8353996276855,14.5387001037598,2,"ARBÖ;ÖAMTC","INFT-CS79SN;1213413","M3 Klein St. Paul;M3 Tankstelle"
"46.8363990783691,15.378999710083",46.8363990783691,15.378999710083,1,"ARBÖ","INFT-AJJKWF","Gegg"
"46.8366012573242,13.37380027771",46.8366012573242,13.37380027771,1,"ARBÖ","INFT-B45ETH","BP"
"46.8400993347168,15.5172996520996",46.8400993347168,15.5172996520996,1,"ARBÖ","INFT-AJKA6R","OIL! Tankstelle"
"46.8440017700195,14.8407001495361",46.8440017700195,14.8407001495361,1,"ARBÖ","INFT-AJKA6Y","Lagerhaus"
"46.8446006774902,15.6579999923706",46.8446006774902,15.6579999923706,1,"ARBÖ","INFT-CHRF97","Vulkan Residenz GmbH"
"46.8460006713867,14.8436002731323",46.8460006713867,14.8436002731323,1,"ARBÖ","INFT-C2XHU4","Turm<U+00F6>l Quick"
"46.8465995788574,15.5376996994019",46.8465995788574,15.5376996994019,1,"ARBÖ","INFT-AJKML8","SOCAR Lebring"
"46.8474006652832,14.8442001342773",46.8474006652832,14.8442001342773,1,"ARBÖ","INFT-AJM6TN","OMV - Wolfsberg Grazer Stra<U+00DF>e 7"
"46.8493995666504,14.0860996246338",46.8493995666504,14.0860996246338,1,"ARBÖ","INFT-AJJKRT","Deutsch-Griffen"
"46.8511009216309,14.1673002243042",46.8511009216309,14.1673002243042,1,"ARBÖ","INFT-AJKHQQ","SOCAR Weitensfeld"
"46.8512001037598,10.5045003890991",46.8512001037598,10.5045003890991,1,"ARBÖ","INFT-ARYEHE","BP"
"46.8512001037598,15.5121002197266",46.8512001037598,15.5121002197266,1,"ARBÖ","INFT-CKZJ32","Rumpold"
"46.8527984619141,15.4113998413086",46.8527984619141,15.4113998413086,1,"ARBÖ","INFT-AJMGDF","ENI Servicestation"
"46.8535003662109,15.4099998474121",46.8535003662109,15.4099998474121,1,"ARBÖ","INFT-BUUAKZ","Treibstoffparadies"
"46.8557014465332,13.8923997879028",46.8557014465332,13.8923997879028,1,"ARBÖ","INFT-AMEE8B","BP"
"46.8572006225586,15.5361995697021",46.8572006225586,15.5361995697021,1,"ARBÖ","INFT-AJKA6S","OIL! Tankstelle"
"46.8581008911133,14.853099822998",46.8581008911133,14.853099822998,1,"ARBÖ","INFT-AJJKP5","Treibstoffparadies "
"46.8618011474609,12.8910999298096",46.8618011474609,12.8910999298096,2,"ARBÖ;ÖAMTC","INFT-CZLGAZ;1209671","Unser Lagerhaus;Lagerhaus"
"46.8624992370605,12.8906002044678",46.8624992370605,12.8906002044678,1,"ARBÖ","INFT-CCNKC7","eni"
"46.8653984069824,14.4650001525879",46.8653984069824,14.4650001525879,1,"ARBÖ","INFT-AJLGCL","Lagerhaus"
"46.8695983886719,15.2234001159668",46.8695983886719,15.2234001159668,2,"ARBÖ;ÖAMTC","INFT-AJJKWJ;1201318","Treibstoffparadies;Treibstoffparadies Kohlhammer"
"46.8716011047363,14.4673004150391",46.8716011047363,14.4673004150391,1,"ARBÖ","INFT-ALMKXS","OMV - Althofen 10. Oktober-Stra<U+00DF>e 11"
"46.8741989135742,15.5804996490479",46.8741989135742,15.5804996490479,1,"ARBÖ","INFT-AJJKMZ","TURM<U+00D6>L Tankstelle Schl<U+00F6>gl"
"46.8800010681152,14.5058002471924",46.8800010681152,14.5058002471924,1,"ARBÖ","INFT-AJS7ES","Kuss Autodienst"
"46.8871002197266,13.2673997879028",46.8871002197266,13.2673997879028,2,"ARBÖ;ÖAMTC","INFT-C38AE9;1210827","SOCAR Napplach;SOCAR"
"46.8879013061523,15.5016002655029",46.8879013061523,15.5016002655029,1,"ARBÖ","INFT-AT3TXP","Treibstoffparadies"
"46.8880004882812,15.2595996856689",46.8880004882812,15.2595996856689,2,"ARBÖ;JET","INFT-ATSMQN;2b481efbf6","JET TANKSTELLE;JET Tankstelle"
"46.8881988525391,14.4392995834351",46.8881988525391,14.4392995834351,2,"ARBÖ;ÖAMTC","INFT-AJJU66;1201225","Shell Austria;Shell"
"46.8894996643066,15.270299911499",46.8894996643066,15.270299911499,2,"ARBÖ;ÖAMTC","INFT-AJJU7J;1208652","LAGERHAUS Genol Stainz ;Genol"
"46.8946990966797,10.4986000061035",46.8946990966797,10.4986000061035,1,"ARBÖ","INFT-ARYEHF","BP"
"46.8946990966797,14.335599899292",46.8946990966797,14.335599899292,1,"ARBÖ","INFT-AL4ESZ","Lagerhaus"
"46.8950004577637,14.3376998901367",46.8950004577637,14.3376998901367,2,"ARBÖ;ÖAMTC","INFT-AYDF4B;1208896","TURM<U+00D6>L;Turm<U+00F6>l"
"46.8970985412598,15.2679004669189",46.8970985412598,15.2679004669189,1,"ARBÖ","INFT-AJJKWG","Turm<U+00F6>l Quick"
"46.9033012390137,13.5298004150391",46.9033012390137,13.5298004150391,1,"ARBÖ","INFT-AJL9ZU","Lagerhaus"
"46.9059982299805,13.5317001342773",46.9059982299805,13.5317001342773,1,"ARBÖ","INFT-AJL9ZV","Shell Austria"
"46.9127998352051,15.4099998474121",46.9127998352051,15.4099998474121,1,"ARBÖ","INFT-AKHUPE","F. LEITNER - Trost"
"46.9151992797852,12.3338003158569",46.9151992797852,12.3338003158569,2,"ARBÖ;ÖAMTC","INFT-AJJKYM;1049105","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"46.9221992492676,12.9104995727539",46.9221992492676,12.9104995727539,1,"ARBÖ","INFT-CCNKC8","eni"
"46.9286994934082,15.2531995773315",46.9286994934082,15.2531995773315,1,"ARBÖ","INFT-AJJKWE","E. Tschuchnigg "
"46.9305992126465,13.2073001861572",46.9305992126465,13.2073001861572,1,"ARBÖ","INFT-AJJKRZ","Wulz"
"46.9346008300781,12.5749998092651",46.9346008300781,12.5749998092651,1,"ARBÖ","INFT-CCANMG","eni"
"46.9346008300781,13.1935997009277",46.9346008300781,13.1935997009277,1,"ARBÖ","INFT-AJMGDB","Lagerhaus"
"46.9436988830566,14.8190002441406",46.9436988830566,14.8190002441406,1,"ARBÖ","INFT-DFLLC8","SOCAR Bad St. Leonhard"
"46.9440002441406,15.3183002471924",46.9440002441406,15.3183002471924,2,"ARBÖ;ÖAMTC","INFT-AJM9V9;1208092","SOCAR Lannach;SOCAR"
"46.9491004943848,15.3374004364014",46.9491004943848,15.3374004364014,1,"ARBÖ","INFT-AN68BU","BP Lannach"
"46.9497985839844,13.5089998245239",46.9497985839844,13.5089998245239,2,"ARBÖ;ÖAMTC","INFT-BNAEYE;1210519","Gerhard Prugger Maltatal Diskont;Prugger Tankstelle"
"46.9523010253906,14.4153995513916",46.9523010253906,14.4153995513916,1,"ARBÖ","INFT-ALCT5A","Turm<U+00F6>l Quick"
"46.9530982971191,10.5108995437622",46.9530982971191,10.5108995437622,1,"ARBÖ","INFT-AJNJJP","Disk"
"46.953498840332,14.4097995758057",46.953498840332,14.4097995758057,2,"ARBÖ;ÖAMTC","INFT-AJRG7P;1000080","Lagerhaus;Lagerhaus"
"46.9561004638672,14.4018001556396",46.9561004638672,14.4018001556396,2,"ARBÖ;ÖAMTC","INFT-AJL6YN;1158001","BP;BP"
"46.956600189209,15.5847997665405",46.956600189209,15.5847997665405,1,"ARBÖ","INFT-B2B7LJ","ENI"
"46.9583015441895,14.9126996994019",46.9583015441895,14.9126996994019,1,"ARBÖ","INFT-CCB38Q","eni"
"46.9618988037109,15.3528995513916",46.9618988037109,15.3528995513916,1,"ARBÖ","INFT-AJJL7M","AVANTI - Lieboch Lutzstra<U+00DF>e 1"
"46.9631996154785,11.0076999664307",46.9631996154785,11.0076999664307,1,"ARBÖ","INFT-AJTGTM","BP"
"46.9695014953613,15.4062004089355",46.9695014953613,15.4062004089355,1,"ARBÖ","INFT-ALZFC8","ERHART SB-Center Premst<U+00E4>tten"
"46.9705009460449,15.4365997314453",46.9705009460449,15.4365997314453,1,"ARBÖ","INFT-AL4TKT","SOCAR Zettling"
"46.9710006713867,15.4596004486084",46.9710006713867,15.4596004486084,2,"ARBÖ;JET","INFT-B7JJDR;50f61555e4","JET TANKSTELLE;JET Tankstelle"
"46.9734992980957,14.393500328064",46.9734992980957,14.393500328064,2,"ARBÖ;ÖAMTC","INFT-AJJU65;1140205","avanti - Friesach Judendorf 9;Avanti"
"46.9735984802246,15.4710998535156",46.9735984802246,15.4710998535156,2,"ARBÖ;ÖAMTC","INFT-ALRBVU;1209507","LAGERHAUS Genol Kalsdorf ;Genol"
"46.9748992919922,15.4986000061035",46.9748992919922,15.4986000061035,1,"ARBÖ","INFT-CXUHTG","M3 Fernitz"
"46.975700378418,11.0110998153687",46.975700378418,11.0110998153687,1,"ARBÖ","INFT-AJTGTL","Shell"
"46.9817008972168,12.5500001907349",46.9817008972168,12.5500001907349,1,"ARBÖ","INFT-BLSM8S","Lagerhaus Tankstelle Matrei"
"46.9821014404297,15.5649995803833",46.9821014404297,15.5649995803833,1,"ARBÖ","INFT-B28L54","BP"
"46.9897994995117,12.5444002151489",46.9897994995117,12.5444002151489,1,"ARBÖ","INFT-AJJU8F","Disk TANKAUTOMAT"
"46.9925994873047,15.2112998962402",46.9925994873047,15.2112998962402,1,"ARBÖ","INFT-CTBRFU","M3 Ligist + Spar Express"
"46.9939002990723,15.4547996520996",46.9939002990723,15.4547996520996,1,"ARBÖ","INFT-B74G4E","car&care Tankstelle Konrad Service-Center"
"46.9967002868652,15.4969997406006",46.9967002868652,15.4969997406006,1,"ARBÖ","INFT-CELMTX","Shell"
"47.0017013549805,12.4643001556396",47.0017013549805,12.4643001556396,1,"ARBÖ","INFT-CATF9S","BP"
"47.0019989013672,14.7523002624512",47.0019989013672,14.7523002624512,1,"ARBÖ","INFT-AJJKP4","F. LEITNER"
"47.002799987793,15.2729997634888",47.002799987793,15.2729997634888,1,"ARBÖ","INFT-AJJKNL","Diskonttankstelle Kaier"
"47.005500793457,15.5417003631592",47.005500793457,15.5417003631592,1,"ARBÖ","INFT-B74C8B","Diesel PUR ohne Bioanteile"
"47.0085983276367,15.4405002593994",47.0085983276367,15.4405002593994,1,"ARBÖ","INFT-B4WHMA","F. LEITNER - Spar Express"
"47.0107002258301,15.4125995635986",47.0107002258301,15.4125995635986,3,"ARBÖ;ÖAMTC;JET","INFT-ATTMP6;1139238;3a195cd2cf","JET TANKSTELLE;JET;JET Tankstelle"
"47.0131988525391,15.4090003967285",47.0131988525391,15.4090003967285,1,"ARBÖ","INFT-AW63R4","Shell Austria"
"47.013801574707,15.398099899292",47.013801574707,15.398099899292,1,"ARBÖ","INFT-AJJUBF","SOCAR Seiersberg"
"47.013801574707,15.4098997116089",47.013801574707,15.4098997116089,1,"ARBÖ","INFT-CCQKMV","Diskont Tankstelle"
"47.0145988464355,15.4737997055054",47.0145988464355,15.4737997055054,1,"ARBÖ","INFT-AXDFW3","SOCAR Graz-Thondorf"
"47.0157012939453,10.2966995239258",47.0157012939453,10.2966995239258,1,"ARBÖ","INFT-AKEFHV","BP"
"47.0158996582031,9.99139976501465",47.0158996582031,9.99139976501465,1,"ARBÖ","INFT-AN3EPP","BP"
"47.0200996398926,14.9573001861572",47.0200996398926,14.9573001861572,2,"ARBÖ;ÖAMTC","INFT-AJJKND;1213956","freie Tankstelle;Tankstelle Ingrid Koutny"
"47.0201988220215,15.4385995864868",47.0201988220215,15.4385995864868,1,"ARBÖ","INFT-BVEE73","BP Graz Puntigam"
"47.0204010009766,15.4106998443604",47.0204010009766,15.4106998443604,1,"ARBÖ","INFT-BXFMN5","Tank Roth Graz/Seiersberg"
"47.0211982727051,15.0509004592896",47.0211982727051,15.0509004592896,2,"ARBÖ;ÖAMTC","INFT-AJJU53;1201231","LAGERHAUS Genol Edelschrott ;Genol"
"47.0234985351562,10.9965000152588",47.0234985351562,10.9965000152588,1,"ARBÖ","INFT-APEEGB","Holzknecht H-Oil Tankstelle Agip Schmierstoffe"
"47.023998260498,15.0552997589111",47.023998260498,15.0552997589111,1,"ARBÖ","INFT-AJJKNE","SB DISKONT plus"
"47.0266990661621,15.4007997512817",47.0266990661621,15.4007997512817,2,"ARBÖ;ÖAMTC","INFT-C9PN63;1211185","Turm<U+00F6>l;Turm<U+00F6>l"
"47.0288009643555,15.4006004333496",47.0288009643555,15.4006004333496,1,"ARBÖ","INFT-AJM2XX","avanti - Graz Weblinger Stra<U+00DF>e 41"
"47.029598236084,15.4315996170044",47.029598236084,15.4315996170044,1,"ARBÖ","INFT-AJJKMS","SPRITK<U+00D6>NIG "
"47.0297012329102,15.4032001495361",47.0297012329102,15.4032001495361,1,"ARBÖ","INFT-AJUN27","Rumpold"
"47.030101776123,15.4941997528076",47.030101776123,15.4941997528076,1,"ARBÖ","INFT-AJJUBH","F.LEITNER - Autohaus Fleck"
"47.0303001403809,15.4375",47.0303001403809,15.4375,1,"ARBÖ","INFT-CCQKMU","Diskont Tankstelle"
"47.0320014953613,15.4407997131348",47.0320014953613,15.4407997131348,1,"ARBÖ","INFT-AJJKMV","F. LEITNER"
"47.0330009460449,15.430700302124",47.0330009460449,15.430700302124,1,"ARBÖ","INFT-AJJKMT","Sprint"
"47.0332984924316,15.3990001678467",47.0332984924316,15.3990001678467,1,"ARBÖ","INFT-B2P7ZP","OMV - Graz Stra<U+00DF>ganger Stra<U+00DF>e 436"
"47.0332984924316,15.443699836731",47.0332984924316,15.443699836731,3,"ARBÖ;ÖAMTC;JET","INFT-ATSMR3;1099251;b1f5dc7c79","JET TANKSTELLE;JET;JET Tankstelle"
"47.0335998535156,15.4427003860474",47.0335998535156,15.4427003860474,1,"ARBÖ","INFT-CJNF6P","BP"
"47.0340995788574,15.4090003967285",47.0340995788574,15.4090003967285,1,"ARBÖ","INFT-D7NESK","Turm<U+00F6>l Quick"
"47.0351982116699,15.3002996444702",47.0351982116699,15.3002996444702,1,"ARBÖ","INFT-CQZE4U","Sido Tank GmbH."
"47.035400390625,15.1697998046875",47.035400390625,15.1697998046875,2,"ARBÖ;ÖAMTC","INFT-AJJKNH;1005620","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.0364990234375,10.7498998641968",47.0364990234375,10.7498998641968,1,"ARBÖ","INFT-AJJLBE","Disk TANKAUTOMAT"
"47.0368003845215,15.4624996185303",47.0368003845215,15.4624996185303,1,"ARBÖ","INFT-AJJU4N","AVANTI - Graz Liebenauer Hauptstra<U+00DF>e 123"
"47.0390014648438,15.4525003433228",47.0390014648438,15.4525003433228,1,"ARBÖ","INFT-AJJKMU","F. LEITNER"
"47.0429992675781,15.4875001907349",47.0429992675781,15.4875001907349,2,"ARBÖ;JET","INFT-AUA6VD;b98adb01ac","JET TANKSTELLE;JET Tankstelle"
"47.0433006286621,15.5194997787476",47.0433006286621,15.5194997787476,1,"ARBÖ","INFT-AJJUBJ","F. LEITNER"
"47.0438003540039,15.4870004653931",47.0438003540039,15.4870004653931,1,"ARBÖ","INFT-AVPGFT","OMV - Graz St. Peter Hauptstra<U+00DF>e 228"
"47.0443992614746,11.4833002090454",47.0443992614746,11.4833002090454,1,"ARBÖ","INFT-BAWSQA","GT TANKAUTOMAT"
"47.0444984436035,15.5107002258301",47.0444984436035,15.5107002258301,1,"ARBÖ","INFT-BQM9PF","eni"
"47.0446014404297,15.1589002609253",47.0446014404297,15.1589002609253,1,"ARBÖ","INFT-AJJKNG","Turm<U+00F6>l Quick"
"47.0461006164551,15.3951997756958",47.0461006164551,15.3951997756958,3,"ARBÖ;ÖAMTC;JET","INFT-ATTMP7;1208793;3cff4c5ee3","JET TANKSTELLE;JET;JET Tankstelle"
"47.0470008850098,15.7461004257202",47.0470008850098,15.7461004257202,1,"ARBÖ","INFT-AJKCS8","avanti - Sankt Margarethen an der Raab 190"
"47.0474014282227,16.3183002471924",47.0474014282227,16.3183002471924,1,"ARBÖ","INFT-CRGHW4","Turm<U+00F6>l"
"47.0475006103516,16.4095001220703",47.0475006103516,16.4095001220703,2,"ARBÖ;ÖAMTC","INFT-AJRG7Z;1201604","Turm<U+00F6>l;Turm<U+00F6>l"
"47.0480003356934,15.1538000106812",47.0480003356934,15.1538000106812,1,"ARBÖ","INFT-CCB396","eni"
"47.048698425293,15.4525003433228",47.048698425293,15.4525003433228,1,"ARBÖ","INFT-B6VTU4","Tank Roth C.-v.-H<U+00F6>tzendorf-Stra<U+00DF>e"
"47.0494003295898,15.4806995391846",47.0494003295898,15.4806995391846,1,"ARBÖ","INFT-AJLD42","Rumpold"
"47.0503005981445,15.4160003662109",47.0503005981445,15.4160003662109,1,"ARBÖ","INFT-CWJM9U","Turm<U+00F6>l Quick"
"47.0504989624023,15.2135000228882",47.0504989624023,15.2135000228882,1,"ARBÖ","INFT-AJJKNJ","Turm<U+00F6>l Quick"
"47.0511016845703,15.4514999389648",47.0511016845703,15.4514999389648,1,"ARBÖ","INFT-C9HDGD","Turm<U+00F6>l"
"47.0523986816406,15.3691997528076",47.0523986816406,15.3691997528076,1,"ARBÖ","INFT-AMEE7R","SOCAR Graz-Steinbergstra<U+00DF>e"
"47.0527000427246,15.4434003829956",47.0527000427246,15.4434003829956,1,"ARBÖ","INFT-AJKA8D","Rumpold"
"47.0527992248535,15.131799697876",47.0527992248535,15.131799697876,1,"ARBÖ","INFT-BUFM52","LAGERHAUS Genol Voitsberg"
"47.0531005859375,15.125599861145",47.0531005859375,15.125599861145,2,"ARBÖ;JET","INFT-ATTD6T;daece79004","JET TANKSTELLE;JET Tankstelle"
"47.0531005859375,15.2187004089355",47.0531005859375,15.2187004089355,2,"ARBÖ;ÖAMTC","INFT-AJJU54;1209189","LAGERHAUS Genol Stallhofen;Genol"
"47.054500579834,15.8408002853394",47.054500579834,15.8408002853394,1,"ARBÖ","INFT-AJZEH9","eni"
"47.0546989440918,15.1368999481201",47.0546989440918,15.1368999481201,1,"ARBÖ","INFT-AJJKNF","SB DISKONT plus"
"47.0549011230469,15.4163999557495",47.0549011230469,15.4163999557495,1,"ARBÖ","INFT-CCB394","eni"
"47.0558013916016,15.4482002258301",47.0558013916016,15.4482002258301,1,"ARBÖ","INFT-CEPGUG","BP"
"47.0564994812012,15.4280004501343",47.0564994812012,15.4280004501343,1,"ARBÖ","INFT-CCRE4V","Diskont Tankstelle"
"47.0573997497559,10.6538000106812",47.0573997497559,10.6538000106812,1,"ARBÖ","INFT-AJJUCV","OMV - Ried im Oberinntal, Ried i. O. 299"
"47.0573997497559,15.4709997177124",47.0573997497559,15.4709997177124,1,"ARBÖ","INFT-B65E8W","Shell Austria"
"47.0578002929688,16.4755001068115",47.0578002929688,16.4755001068115,2,"ARBÖ;ÖAMTC","INFT-AXRTTZ;1209005","Genol RLH-S<U+00FC>d-Bgld;Genol"
"47.0591011047363,15.4266004562378",47.0591011047363,15.4266004562378,1,"ARBÖ","INFT-ATLCKW","Turm<U+00F6>l Quick"
"47.0592002868652,15.4287004470825",47.0592002868652,15.4287004470825,2,"ARBÖ;ÖAMTC","INFT-AKJAPL;1019001","SOCAR Citypark;SOCAR"
"47.0603981018066,15.4303998947144",47.0603981018066,15.4303998947144,1,"ARBÖ","INFT-B8QUSB","M3 Energy"
"47.0605010986328,15.4210996627808",47.0605010986328,15.4210996627808,1,"ARBÖ","INFT-AJM2XG","Sprint - K<U+00E4>rntner Stra<U+00DF>e 30"
"47.0611000061035,15.4682998657227",47.0611000061035,15.4682998657227,1,"ARBÖ","INFT-AJKTMM","SOCAR Pl<U+00FC>ddemanngasse"
